title,style,F-measure,Cemgil,Cemgil Best Metric Level,Goto,P-score,Correct Metric Level Continuous,Correct Metric Level Total,Any Metric Level Continuous,Any Metric Level Total,Information gain
Media-105901,Waltz,0.9722222222222222,0.8579408949636389,0.8579408949636389,1.0,0.9459459459459459,0.9459459459459459,0.9459459459459459,0.9459459459459459,0.9459459459459459,0.7324889224993842
Albums-Step_By_Step-04,Waltz,0.9736842105263158,0.8800607799204826,0.8800607799204826,1.0,0.9487179487179487,0.9487179487179487,0.9487179487179487,0.9487179487179487,0.9487179487179487,0.5983588666809904
Media-104202,Waltz,0.9600000000000001,0.8817950757754544,0.8817950757754544,1.0,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.5994529008879342
Media-104203,Waltz,0.972972972972973,0.9333330728230244,0.9333330728230244,1.0,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.6693612176703639
Media-105902,Waltz,0.972972972972973,0.8792555781275119,0.8792555781275119,1.0,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.5997333049010098
Media-104201,Waltz,0.9600000000000001,0.9236982948531539,0.9236982948531539,1.0,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.6261472176286988
Media-104604,Waltz,0.9736842105263158,0.9229758323536961,0.9229758323536961,1.0,0.9487179487179487,0.9487179487179487,0.9487179487179487,0.9487179487179487,0.9487179487179487,0.6749487162041418
Albums-Step_By_Step-02,Waltz,0.8674698795180723,0.8168372683644761,0.8168372683644761,0.0,0.8043478260869565,0.717391304347826,0.717391304347826,0.717391304347826,0.717391304347826,0.5158566783111247
Media-104402,Waltz,0.972972972972973,0.8852303926563342,0.8852303926563342,1.0,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.6003777747327306
Media-104204,Waltz,0.9600000000000001,0.9437394307788304,0.9437394307788304,1.0,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.7033332582653914
Media-104205,Waltz,0.9736842105263158,0.9182774866761291,0.9182774866761291,1.0,0.9487179487179487,0.9487179487179487,0.9487179487179487,0.9487179487179487,0.9487179487179487,0.6601883350714638
Albums-Step_By_Step-03,Waltz,0.9736842105263158,0.9102923933089817,0.9102923933089817,1.0,0.9487179487179487,0.9487179487179487,0.9487179487179487,0.9487179487179487,0.9487179487179487,0.6441580650721138
Media-104403,Waltz,0.9600000000000001,0.8798353693159223,0.8798353693159223,1.0,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.6632778583023485
Media-104601,Waltz,0.88,0.8010754835412495,0.8010754835412495,1.0,0.875,0.85,0.85,0.85,0.85,0.5083232570568452
Media-104603,Waltz,0.9473684210526316,0.849162992495528,0.849162992495528,1.0,0.9,0.9,0.9,0.9,0.9,0.5809352550784679
Media-104401,Waltz,0.9600000000000001,0.9282939909500946,0.9282939909500946,1.0,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.7400538577938668
Albums-Step_By_Step-01,Waltz,0.9600000000000001,0.8982155634975559,0.8982155634975559,1.0,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.626326951891667
Albums-Commitments-11,Waltz,0.9866666666666666,0.9342797728371789,0.9342797728371789,1.0,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.8239516075037684
Media-104602,Waltz,0.9722222222222222,0.9136247270711765,0.9136247270711765,1.0,0.9459459459459459,0.9459459459459459,0.9459459459459459,0.9459459459459459,0.9459459459459459,0.6185000864523699
Media-100601,Waltz,0.9863013698630138,0.9428446153118687,0.9428446153118687,1.0,0.972972972972973,0.972972972972973,0.972972972972973,0.972972972972973,0.972972972972973,0.6758063817678701
Media-104301,Waltz,0.8648648648648649,0.6758168117566772,0.6758168117566772,1.0,0.9210526315789473,0.9210526315789473,0.9210526315789473,0.9210526315789473,0.9210526315789473,0.4054594877477909
Media-105802,Waltz,0.9600000000000001,0.9397855677671217,0.9397855677671217,1.0,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.6647892150596502
Media-104705,Waltz,0.5194805194805195,0.4518719030778329,0.4518719030778329,0.0,0.6136363636363636,0.3409090909090909,0.36363636363636365,0.3409090909090909,0.36363636363636365,0.2451168651102998
